"account_id";"district_id";"frequency";"date"
2155;58;"POPLATEK MESICNE";250608
4519;8;"POPLATEK MESICNE";250608
3539;42;"POPLATEK MESICNE";250608
6511;72;"POPLATEK MESICNE";250610
2569;2;"POPLATEK MESICNE";250610
43;36;"POPLATEK MESICNE";250612
1047;46;"POPLATEK MESICNE";250613
3479;22;"POPLATEK MESICNE";250614
2868;1;"POPLATEK MESICNE";250615
4328;72;"POPLATEK MESICNE";250617
5628;61;"POPLATEK MESICNE";250617
3160;22;"POPLATEK MESICNE";250619
1856;26;"POPLATEK MESICNE";250619
154;46;"POPLATEK MESICNE";250621
3030;65;"POPLATEK MESICNE";250622
1938;1;"POPLATEK MESICNE";250625
1870;10;"POPLATEK MESICNE";250625
3275;74;"POPLATEK MESICNE";250629
8492;2;"POPLATEK MESICNE";250629
10093;1;"POPLATEK TYDNE";250701
3805;9;"POPLATEK MESICNE";250702
200;17;"POPLATEK MESICNE";250703
2471;6;"POPLATEK MESICNE";250703
352;39;"POPLATEK MESICNE";250704
1291;1;"POPLATEK MESICNE";250704
161;28;"POPLATEK MESICNE";250704
711;70;"POPLATEK MESICNE";250706
964;26;"POPLATEK MESICNE";250708
1012;65;"POPLATEK MESICNE";250709
4276;43;"POPLATEK MESICNE";250709
901;60;"POPLATEK MESICNE";250710
7765;52;"POPLATEK TYDNE";250710
90;1;"POPLATEK MESICNE";250713
5574;13;"POPLATEK TYDNE";250714
741;54;"POPLATEK MESICNE";250714
2819;35;"POPLATEK MESICNE";250716
478;58;"POPLATEK MESICNE";250716
2615;68;"POPLATEK MESICNE";250717
3503;1;"POPLATEK MESICNE";250717
3921;18;"POPLATEK MESICNE";250717
662;21;"POPLATEK MESICNE";250718
2654;56;"POPLATEK MESICNE";250721
9627;65;"POPLATEK PO OBRATU";250722
2470;16;"POPLATEK MESICNE";250723
427;8;"POPLATEK MESICNE";250724
709;19;"POPLATEK MESICNE";250725
629;31;"POPLATEK MESICNE";250725
2606;1;"POPLATEK MESICNE";250727
6738;62;"POPLATEK MESICNE";250728
2912;74;"POPLATEK MESICNE";250730
4995;20;"POPLATEK TYDNE";250801
1022;33;"POPLATEK TYDNE";250801
1797;24;"POPLATEK MESICNE";250801
3497;76;"POPLATEK MESICNE";250802
1848;1;"POPLATEK MESICNE";250804
582;12;"POPLATEK MESICNE";250805
3167;18;"POPLATEK MESICNE";250808
1579;57;"POPLATEK MESICNE";250809
610;74;"POPLATEK MESICNE";250811
3536;24;"POPLATEK MESICNE";250811
1017;14;"POPLATEK MESICNE";250811
3017;75;"POPLATEK MESICNE";250812
3112;38;"POPLATEK MESICNE";250812
1360;71;"POPLATEK MESICNE";250814
2747;1;"POPLATEK MESICNE";250814
9192;1;"POPLATEK MESICNE";250816
1398;62;"POPLATEK MESICNE";250818
1246;58;"POPLATEK MESICNE";250818
1592;38;"POPLATEK MESICNE";250818
3728;10;"POPLATEK MESICNE";250818
4131;5;"POPLATEK MESICNE";250819
377;70;"POPLATEK MESICNE";250819
1911;68;"POPLATEK MESICNE";250821
635;21;"POPLATEK MESICNE";250821
3625;3;"POPLATEK MESICNE";250822
3425;70;"POPLATEK MESICNE";250824
1327;65;"POPLATEK MESICNE";250824
8776;64;"POPLATEK MESICNE";250824
2798;70;"POPLATEK MESICNE";250824
2401;16;"POPLATEK MESICNE";250826
3612;70;"POPLATEK MESICNE";250827
4580;9;"POPLATEK MESICNE";250827
3226;65;"POPLATEK MESICNE";250828
7523;63;"POPLATEK MESICNE";250829
3533;74;"POPLATEK MESICNE";250829
422;53;"POPLATEK TYDNE";250829
3608;72;"POPLATEK TYDNE";250830
1105;55;"POPLATEK MESICNE";250901
2596;1;"POPLATEK MESICNE";250902
9006;40;"POPLATEK TYDNE";250902
3579;53;"POPLATEK MESICNE";250902
710;25;"POPLATEK MESICNE";250902
7546;43;"POPLATEK MESICNE";250903
1766;28;"POPLATEK MESICNE";250903
1292;3;"POPLATEK MESICNE";250903
3797;64;"POPLATEK MESICNE";250903
3478;30;"POPLATEK MESICNE";250904
8899;1;"POPLATEK TYDNE";250905
1975;19;"POPLATEK MESICNE";250907
3049;61;"POPLATEK MESICNE";250908
3730;17;"POPLATEK MESICNE";250908
1714;72;"POPLATEK MESICNE";250908
518;74;"POPLATEK MESICNE";250909
6321;1;"POPLATEK MESICNE";250910
3926;72;"POPLATEK MESICNE";250911
1878;52;"POPLATEK TYDNE";250913
3712;3;"POPLATEK MESICNE";250913
2030;51;"POPLATEK MESICNE";250913
3869;72;"POPLATEK MESICNE";250913
1908;20;"POPLATEK MESICNE";250913
3142;2;"POPLATEK MESICNE";250914
1301;18;"POPLATEK MESICNE";250915
3288;54;"POPLATEK MESICNE";250915
318;36;"POPLATEK MESICNE";250916
3336;51;"POPLATEK MESICNE";250919
1653;1;"POPLATEK MESICNE";250919
577;29;"POPLATEK MESICNE";250920
2960;19;"POPLATEK MESICNE";250920
2267;54;"POPLATEK TYDNE";250920
1989;48;"POPLATEK MESICNE";250921
1352;1;"POPLATEK MESICNE";250923
851;15;"POPLATEK MESICNE";250923
716;47;"POPLATEK MESICNE";250925
3555;32;"POPLATEK MESICNE";250926
6;51;"POPLATEK MESICNE";250927
1828;1;"POPLATEK MESICNE";250928
1333;21;"POPLATEK MESICNE";250929
11359;61;"POPLATEK MESICNE";251001
3457;54;"POPLATEK MESICNE";251001
2627;76;"POPLATEK MESICNE";251002
2025;19;"POPLATEK MESICNE";251002
3975;20;"POPLATEK MESICNE";251002
2905;74;"POPLATEK MESICNE";251003
3827;1;"POPLATEK MESICNE";251004
939;55;"POPLATEK MESICNE";251004
1421;71;"POPLATEK MESICNE";251005
1934;46;"POPLATEK MESICNE";251005
3878;23;"POPLATEK MESICNE";251007
2363;47;"POPLATEK MESICNE";251007
1559;14;"POPLATEK MESICNE";251008
2195;73;"POPLATEK MESICNE";251008
1205;73;"POPLATEK MESICNE";251008
2059;37;"POPLATEK MESICNE";251008
2333;45;"POPLATEK MESICNE";251008
3074;74;"POPLATEK TYDNE";251008
2840;15;"POPLATEK MESICNE";251009
2430;3;"POPLATEK MESICNE";251009
2463;56;"POPLATEK MESICNE";251011
3860;4;"POPLATEK MESICNE";251011
2788;54;"POPLATEK MESICNE";251012
8127;37;"POPLATEK MESICNE";251013
596;31;"POPLATEK MESICNE";251013
3622;53;"POPLATEK MESICNE";251015
1312;23;"POPLATEK MESICNE";251015
2742;23;"POPLATEK MESICNE";251015
654;63;"POPLATEK MESICNE";251016
4283;39;"POPLATEK MESICNE";251016
2924;56;"POPLATEK MESICNE";251016
3756;39;"POPLATEK TYDNE";251017
2790;1;"POPLATEK MESICNE";251018
67;16;"POPLATEK MESICNE";251019
2949;1;"POPLATEK MESICNE";251021
3849;75;"POPLATEK MESICNE";251021
5422;66;"POPLATEK MESICNE";251022
988;10;"POPLATEK MESICNE";251022
3058;44;"POPLATEK MESICNE";251023
1958;40;"POPLATEK MESICNE";251024
1441;50;"POPLATEK MESICNE";251025
1109;66;"POPLATEK MESICNE";251027
2536;41;"POPLATEK MESICNE";251028
1295;15;"POPLATEK MESICNE";251028
3419;1;"POPLATEK MESICNE";251029
1993;68;"POPLATEK MESICNE";251030
1076;1;"POPLATEK MESICNE";251030
960;4;"POPLATEK PO OBRATU";251102
201;63;"POPLATEK MESICNE";251102
1168;29;"POPLATEK MESICNE";251103
2365;42;"POPLATEK MESICNE";251104
973;54;"POPLATEK MESICNE";251105
3663;67;"POPLATEK MESICNE";251106
3576;58;"POPLATEK MESICNE";251107
4082;49;"POPLATEK MESICNE";251108
2541;57;"POPLATEK MESICNE";251108
4476;24;"POPLATEK MESICNE";251110
2572;64;"POPLATEK PO OBRATU";251113
2377;77;"POPLATEK MESICNE";251113
1554;47;"POPLATEK MESICNE";251115
5632;5;"POPLATEK TYDNE";251115
940;37;"POPLATEK MESICNE";251115
1583;69;"POPLATEK PO OBRATU";251117
2218;19;"POPLATEK MESICNE";251121
1708;22;"POPLATEK MESICNE";251121
449;19;"POPLATEK MESICNE";251122
2044;6;"POPLATEK MESICNE";251123
11186;12;"POPLATEK MESICNE";251124
29;7;"POPLATEK MESICNE";251124
3752;1;"POPLATEK MESICNE";251125
2028;7;"POPLATEK TYDNE";251126
1294;71;"POPLATEK MESICNE";251127
106;63;"POPLATEK MESICNE";251127
2707;61;"POPLATEK MESICNE";251127
2027;19;"POPLATEK MESICNE";251128
3369;8;"POPLATEK MESICNE";251201
9731;54;"POPLATEK PO OBRATU";251201
1578;48;"POPLATEK MESICNE";251201
8411;20;"POPLATEK MESICNE";251202
1919;18;"POPLATEK MESICNE";251204
1307;56;"POPLATEK MESICNE";251205
2121;64;"POPLATEK MESICNE";251205
1436;3;"POPLATEK MESICNE";251207
3489;9;"POPLATEK MESICNE";251208
3348;4;"POPLATEK MESICNE";251208
2809;73;"POPLATEK MESICNE";251208
3364;21;"POPLATEK TYDNE";251208
2546;1;"POPLATEK MESICNE";251208
2343;68;"POPLATEK MESICNE";251209
594;54;"POPLATEK MESICNE";251209
4434;41;"POPLATEK MESICNE";251209
359;11;"POPLATEK MESICNE";251211
3279;46;"POPLATEK TYDNE";251217
1011;45;"POPLATEK MESICNE";251217
8856;15;"POPLATEK MESICNE";251218
2808;1;"POPLATEK MESICNE";251218
5357;70;"POPLATEK MESICNE";251218
775;1;"POPLATEK MESICNE";251218
2524;1;"POPLATEK MESICNE";251219
3903;58;"POPLATEK MESICNE";251219
802;15;"POPLATEK MESICNE";251220
3567;5;"POPLATEK MESICNE";251220
68;37;"POPLATEK PO OBRATU";251220
1417;75;"POPLATEK MESICNE";251220
3643;1;"POPLATEK MESICNE";251222
10728;71;"POPLATEK MESICNE";251223
2384;40;"POPLATEK MESICNE";251223
1835;74;"POPLATEK MESICNE";251224
3621;32;"POPLATEK MESICNE";251225
1394;32;"POPLATEK MESICNE";251227
3006;64;"POPLATEK MESICNE";250101
2322;33;"POPLATEK MESICNE";250102
1331;59;"POPLATEK MESICNE";250103
2355;1;"POPLATEK MESICNE";250103
3482;70;"POPLATEK MESICNE";250103
4503;50;"POPLATEK MESICNE";250103
2077;29;"POPLATEK MESICNE";250104
685;37;"POPLATEK TYDNE";250104
2163;17;"POPLATEK MESICNE";250105
2239;25;"POPLATEK MESICNE";250105
1706;1;"POPLATEK MESICNE";250105
7795;64;"POPLATEK MESICNE";250105
3128;1;"POPLATEK MESICNE";250106
2978;74;"POPLATEK MESICNE";250106
3141;1;"POPLATEK TYDNE";250106
3250;1;"POPLATEK MESICNE";250106
1955;49;"POPLATEK MESICNE";250107
5650;10;"POPLATEK PO OBRATU";250108
3641;7;"POPLATEK MESICNE";250109
2923;43;"POPLATEK MESICNE";250110
8092;54;"POPLATEK MESICNE";250111
2421;18;"POPLATEK MESICNE";250111
1437;50;"POPLATEK MESICNE";250113
756;65;"POPLATEK MESICNE";250113
3244;56;"POPLATEK MESICNE";250114
10630;41;"POPLATEK MESICNE";250115
3981;23;"POPLATEK MESICNE";250115
3812;72;"POPLATEK MESICNE";250116
4368;1;"POPLATEK MESICNE";250116
2729;40;"POPLATEK MESICNE";250116
2446;3;"POPLATEK MESICNE";250116
839;16;"POPLATEK MESICNE";250117
1625;1;"POPLATEK MESICNE";250117
2563;48;"POPLATEK MESICNE";250117
1414;58;"POPLATEK MESICNE";250117
7562;72;"POPLATEK TYDNE";250117
2185;67;"POPLATEK MESICNE";250118
1446;57;"POPLATEK MESICNE";250118
915;72;"POPLATEK MESICNE";250118
3777;70;"POPLATEK MESICNE";250119
2414;1;"POPLATEK MESICNE";250119
9814;64;"POPLATEK TYDNE";250119
2681;28;"POPLATEK MESICNE";250119
484;1;"POPLATEK MESICNE";250120
217;77;"POPLATEK MESICNE";250120
9030;72;"POPLATEK MESICNE";250121
2352;70;"POPLATEK MESICNE";250121
1526;52;"POPLATEK MESICNE";250122
3841;8;"POPLATEK MESICNE";250122
270;27;"POPLATEK MESICNE";250123
1914;27;"POPLATEK MESICNE";250124
2054;1;"POPLATEK MESICNE";250124
2111;42;"POPLATEK TYDNE";250125
1769;39;"POPLATEK MESICNE";250125
2663;64;"POPLATEK MESICNE";250125
4103;38;"POPLATEK MESICNE";250125
5735;52;"POPLATEK MESICNE";250125
3362;73;"POPLATEK MESICNE";250125
2755;20;"POPLATEK MESICNE";250126
3235;8;"POPLATEK MESICNE";250126
795;25;"POPLATEK MESICNE";250127
1548;47;"POPLATEK MESICNE";250127
650;3;"POPLATEK MESICNE";250128
11042;72;"POPLATEK MESICNE";250129
3421;31;"POPLATEK MESICNE";250201
1112;48;"POPLATEK MESICNE";250203
3583;40;"POPLATEK MESICNE";250203
4001;54;"POPLATEK MESICNE";250204
393;46;"POPLATEK MESICNE";250204
2718;29;"POPLATEK MESICNE";250205
1496;57;"POPLATEK MESICNE";250205
2968;15;"POPLATEK MESICNE";250205
1889;59;"POPLATEK MESICNE";250206
789;39;"POPLATEK MESICNE";250206
7614;62;"POPLATEK MESICNE";250208
8159;26;"POPLATEK MESICNE";250208
2151;38;"POPLATEK MESICNE";250208
3865;50;"POPLATEK MESICNE";250209
4109;54;"POPLATEK MESICNE";250209
515;57;"POPLATEK MESICNE";250209
3817;70;"POPLATEK MESICNE";250210
2268;1;"POPLATEK MESICNE";250211
388;59;"POPLATEK MESICNE";250211
3623;59;"POPLATEK MESICNE";250212
1967;26;"POPLATEK TYDNE";250213
4727;2;"POPLATEK MESICNE";250213
3466;64;"POPLATEK MESICNE";250216
3297;53;"POPLATEK MESICNE";250217
607;16;"POPLATEK MESICNE";250217
1858;72;"POPLATEK MESICNE";250218
3978;59;"POPLATEK MESICNE";250218
70;8;"POPLATEK MESICNE";250218
781;33;"POPLATEK MESICNE";250219
10884;65;"POPLATEK MESICNE";250220
2688;72;"POPLATEK MESICNE";250220
1772;31;"POPLATEK TYDNE";250220
2490;22;"POPLATEK MESICNE";250221
2047;20;"POPLATEK MESICNE";250221
3839;1;"POPLATEK MESICNE";250221
1633;51;"POPLATEK MESICNE";250222
763;1;"POPLATEK MESICNE";250223
4161;1;"POPLATEK MESICNE";250223
2431;74;"POPLATEK MESICNE";250223
3753;28;"POPLATEK MESICNE";250224
1778;15;"POPLATEK MESICNE";250225
2911;33;"POPLATEK MESICNE";250225
3710;1;"POPLATEK MESICNE";250225
1702;56;"POPLATEK MESICNE";250227
3737;34;"POPLATEK MESICNE";250301
190;74;"POPLATEK MESICNE";250302
2865;1;"POPLATEK MESICNE";250303
3014;75;"POPLATEK TYDNE";250303
2680;46;"POPLATEK MESICNE";250303
1129;35;"POPLATEK MESICNE";250303
3233;31;"POPLATEK MESICNE";250303
1287;35;"POPLATEK MESICNE";250304
9897;1;"POPLATEK MESICNE";250304
30;36;"POPLATEK MESICNE";250304
2367;28;"POPLATEK MESICNE";250304
3826;34;"POPLATEK MESICNE";250305
376;25;"POPLATEK MESICNE";250305
1108;26;"POPLATEK MESICNE";250309
108;53;"POPLATEK MESICNE";250310
1802;75;"POPLATEK MESICNE";250310
3230;1;"POPLATEK MESICNE";250311
3989;19;"POPLATEK MESICNE";250311
2723;75;"POPLATEK MESICNE";250312
7859;52;"POPLATEK MESICNE";250314
7606;21;"POPLATEK MESICNE";250315
158;37;"POPLATEK MESICNE";250315
6397;48;"POPLATEK MESICNE";250315
150;73;"POPLATEK MESICNE";250316
3402;76;"POPLATEK TYDNE";250316
2810;66;"POPLATEK MESICNE";250316
586;54;"POPLATEK MESICNE";250316
1261;52;"POPLATEK MESICNE";250318
2856;25;"POPLATEK MESICNE";250318
288;25;"POPLATEK MESICNE";250318
3750;77;"POPLATEK MESICNE";250318
1174;70;"POPLATEK MESICNE";250321
1306;1;"POPLATEK MESICNE";250322
5541;43;"POPLATEK MESICNE";250324
1;18;"POPLATEK MESICNE";250324
981;66;"POPLATEK MESICNE";250325
767;25;"POPLATEK MESICNE";250326
608;32;"POPLATEK MESICNE";250327
1757;75;"POPLATEK MESICNE";250327
6609;16;"POPLATEK MESICNE";250327
870;70;"POPLATEK MESICNE";250327
227;27;"POPLATEK MESICNE";250328
568;18;"POPLATEK MESICNE";250328
1254;74;"POPLATEK MESICNE";250328
1540;1;"POPLATEK MESICNE";250329
1692;56;"POPLATEK MESICNE";250329
1249;67;"POPLATEK MESICNE";250330
95;1;"POPLATEK MESICNE";250330
1561;66;"POPLATEK MESICNE";250401
2540;54;"POPLATEK MESICNE";250401
248;1;"POPLATEK MESICNE";250402
9493;64;"POPLATEK MESICNE";250402
5126;58;"POPLATEK MESICNE";250403
231;22;"POPLATEK MESICNE";250403
2203;47;"POPLATEK MESICNE";250404
6910;76;"POPLATEK MESICNE";250404
1986;46;"POPLATEK MESICNE";250404
2839;70;"POPLATEK MESICNE";250404
1479;54;"POPLATEK MESICNE";250404
3147;54;"POPLATEK MESICNE";250405
6289;64;"POPLATEK MESICNE";250405
1590;77;"POPLATEK MESICNE";250407
7418;21;"POPLATEK MESICNE";250407
19;21;"POPLATEK MESICNE";250407
842;62;"POPLATEK MESICNE";250407
1821;70;"POPLATEK MESICNE";250407
206;61;"POPLATEK MESICNE";250408
3109;18;"POPLATEK MESICNE";250408
7815;19;"POPLATEK TYDNE";250409
7136;12;"POPLATEK TYDNE";250409
1228;62;"POPLATEK MESICNE";250409
893;53;"POPLATEK MESICNE";250412
3702;53;"POPLATEK MESICNE";250413
4852;47;"POPLATEK MESICNE";250413
2750;13;"POPLATEK MESICNE";250413
1046;1;"POPLATEK MESICNE";250414
3729;31;"POPLATEK MESICNE";250414
1862;19;"POPLATEK TYDNE";250415
1309;1;"POPLATEK MESICNE";250415
1315;13;"POPLATEK MESICNE";250417
3321;17;"POPLATEK MESICNE";250418
3231;73;"POPLATEK MESICNE";250418
5724;14;"POPLATEK PO OBRATU";250419
3823;74;"POPLATEK MESICNE";250419
2726;18;"POPLATEK MESICNE";250420
1038;64;"POPLATEK MESICNE";250420
7861;34;"POPLATEK MESICNE";250422
819;20;"POPLATEK MESICNE";250422
455;54;"POPLATEK MESICNE";250423
3930;37;"POPLATEK MESICNE";250425
4423;39;"POPLATEK MESICNE";250426
267;38;"POPLATEK MESICNE";250426
922;61;"POPLATEK MESICNE";250427
3735;1;"POPLATEK MESICNE";250427
3449;1;"POPLATEK MESICNE";250427
2751;31;"POPLATEK MESICNE";250428
404;41;"POPLATEK MESICNE";250428
2547;74;"POPLATEK MESICNE";250428
1248;22;"POPLATEK MESICNE";250429
2331;8;"POPLATEK MESICNE";250429
1010;61;"POPLATEK MESICNE";250501
54;4;"POPLATEK MESICNE";250502
2364;33;"POPLATEK MESICNE";250503
1280;70;"POPLATEK MESICNE";250503
2931;36;"POPLATEK MESICNE";250504
10351;23;"POPLATEK MESICNE";250504
3936;39;"POPLATEK MESICNE";250504
5194;1;"POPLATEK PO OBRATU";250505
3464;25;"POPLATEK MESICNE";250505
533;40;"POPLATEK MESICNE";250507
3940;35;"POPLATEK TYDNE";250507
4538;70;"POPLATEK MESICNE";250507
454;7;"POPLATEK MESICNE";250507
1183;12;"POPLATEK MESICNE";250508
2323;72;"POPLATEK MESICNE";250508
463;51;"POPLATEK MESICNE";250508
285;17;"POPLATEK MESICNE";250508
4105;58;"POPLATEK MESICNE";250508
2525;45;"POPLATEK MESICNE";250508
6434;1;"POPLATEK MESICNE";250508
2919;77;"POPLATEK MESICNE";250510
1741;21;"POPLATEK MESICNE";250510
746;75;"POPLATEK MESICNE";250510
256;37;"POPLATEK MESICNE";250514
3845;48;"POPLATEK MESICNE";250514
4014;56;"POPLATEK PO OBRATU";250515
2178;64;"POPLATEK MESICNE";250515
2935;68;"POPLATEK MESICNE";250515
544;32;"POPLATEK MESICNE";250515
1720;35;"POPLATEK MESICNE";250516
875;63;"POPLATEK MESICNE";250517
733;49;"POPLATEK TYDNE";250517
3251;59;"POPLATEK MESICNE";250518
5358;4;"POPLATEK MESICNE";250518
2521;63;"POPLATEK MESICNE";250519
10963;16;"POPLATEK MESICNE";250520
57;1;"POPLATEK MESICNE";250521
4589;4;"POPLATEK MESICNE";250522
490;45;"POPLATEK MESICNE";250523
3386;2;"POPLATEK MESICNE";250523
8998;61;"POPLATEK MESICNE";250524
11349;1;"POPLATEK TYDNE";250526
2969;29;"POPLATEK MESICNE";250526
1530;70;"POPLATEK MESICNE";250527
1642;64;"POPLATEK MESICNE";250527
6358;3;"POPLATEK MESICNE";250527
10001;24;"POPLATEK MESICNE";250528
3186;10;"POPLATEK MESICNE";250528
1059;8;"POPLATEK MESICNE";250530
3624;32;"POPLATEK TYDNE";250530
1974;42;"POPLATEK MESICNE";250601
2559;32;"POPLATEK MESICNE";250601
11069;37;"POPLATEK MESICNE";250602
3874;51;"POPLATEK MESICNE";250602
3520;72;"POPLATEK MESICNE";250604
2018;42;"POPLATEK MESICNE";250604
2877;37;"POPLATEK MESICNE";250604
2642;68;"POPLATEK MESICNE";250605
553;26;"POPLATEK MESICNE";250606
1092;41;"POPLATEK MESICNE";250606
471;47;"POPLATEK MESICNE";250607
53;77;"POPLATEK MESICNE";250607
1413;65;"POPLATEK MESICNE";250607
5774;1;"POPLATEK MESICNE";250608
3392;1;"POPLATEK MESICNE";250608
1465;30;"POPLATEK MESICNE";250608
1420;68;"POPLATEK MESICNE";250608
1620;17;"POPLATEK MESICNE";250608
4121;54;"POPLATEK MESICNE";250608
754;1;"POPLATEK MESICNE";250608
3045;1;"POPLATEK MESICNE";250608
3453;13;"POPLATEK MESICNE";250608
1696;43;"POPLATEK MESICNE";250609
2139;8;"POPLATEK MESICNE";250609
1793;56;"POPLATEK MESICNE";250610
3725;33;"POPLATEK MESICNE";250611
896;3;"POPLATEK MESICNE";250611
3252;12;"POPLATEK MESICNE";250612
808;69;"POPLATEK MESICNE";250613
3601;54;"POPLATEK MESICNE";250613
131;52;"POPLATEK MESICNE";250613
3124;6;"POPLATEK MESICNE";250613
7618;72;"POPLATEK TYDNE";250613
807;76;"POPLATEK TYDNE";250613
3847;33;"POPLATEK MESICNE";250613
223;39;"POPLATEK MESICNE";250613
2328;35;"POPLATEK MESICNE";250614
1519;9;"POPLATEK MESICNE";250614
10019;8;"POPLATEK MESICNE";250615
458;7;"POPLATEK MESICNE";250616
120;65;"POPLATEK TYDNE";250616
1846;6;"POPLATEK MESICNE";250617
2096;32;"POPLATEK MESICNE";250617
2297;46;"POPLATEK MESICNE";250618
7184;5;"POPLATEK MESICNE";250619
2781;16;"POPLATEK MESICNE";250620
1031;74;"POPLATEK MESICNE";250620
3810;43;"POPLATEK MESICNE";250622
1151;40;"POPLATEK MESICNE";250623
1728;74;"POPLATEK MESICNE";250623
9235;37;"POPLATEK MESICNE";250624
3363;30;"POPLATEK MESICNE";250624
3436;5;"POPLATEK MESICNE";250624
2533;49;"POPLATEK MESICNE";250627
99;1;"POPLATEK MESICNE";250627
638;65;"POPLATEK MESICNE";250628
2292;41;"POPLATEK MESICNE";250629
1725;72;"POPLATEK PO OBRATU";250703
3410;39;"POPLATEK MESICNE";250703
1597;68;"POPLATEK MESICNE";250704
2041;48;"POPLATEK MESICNE";250705
5742;74;"POPLATEK PO OBRATU";250705
4415;73;"POPLATEK MESICNE";250705
4330;47;"POPLATEK MESICNE";250705
3458;63;"POPLATEK MESICNE";250707
3330;76;"POPLATEK MESICNE";250708
6649;1;"POPLATEK MESICNE";250708
3779;74;"POPLATEK MESICNE";250708
1103;66;"POPLATEK MESICNE";250709
731;5;"POPLATEK MESICNE";250711
2307;60;"POPLATEK MESICNE";250712
3474;23;"POPLATEK MESICNE";250712
625;70;"POPLATEK MESICNE";250712
1075;35;"POPLATEK MESICNE";250713
2281;1;"POPLATEK MESICNE";250713
3895;27;"POPLATEK MESICNE";250714
5263;64;"POPLATEK MESICNE";250714
5794;70;"POPLATEK MESICNE";250714
1220;1;"POPLATEK MESICNE";250715
1568;23;"POPLATEK MESICNE";250715
1344;12;"POPLATEK PO OBRATU";250716
8547;14;"POPLATEK TYDNE";250717
1135;1;"POPLATEK MESICNE";250717
4263;5;"POPLATEK MESICNE";250717
3532;73;"POPLATEK MESICNE";250718
1251;34;"POPLATEK TYDNE";250718
1936;70;"POPLATEK MESICNE";250718
2244;46;"POPLATEK MESICNE";250719
2310;15;"POPLATEK MESICNE";250719
1994;42;"POPLATEK MESICNE";250719
720;54;"POPLATEK MESICNE";250720
1472;2;"POPLATEK MESICNE";250720
2144;55;"POPLATEK PO OBRATU";250721
953;14;"POPLATEK MESICNE";250722
4081;11;"POPLATEK MESICNE";250722
10018;8;"POPLATEK MESICNE";250723
2553;41;"POPLATEK MESICNE";250724
2520;18;"POPLATEK MESICNE";250725
1252;13;"POPLATEK TYDNE";250726
3357;54;"POPLATEK MESICNE";250726
6985;38;"POPLATEK MESICNE";250727
2957;25;"POPLATEK MESICNE";250728
4948;43;"POPLATEK MESICNE";250729
1803;24;"POPLATEK MESICNE";250729
2577;7;"POPLATEK MESICNE";250730
1009;1;"POPLATEK TYDNE";250801
2265;65;"POPLATEK MESICNE";250803
675;58;"POPLATEK MESICNE";250803
5033;54;"POPLATEK MESICNE";250803
1971;41;"POPLATEK MESICNE";250804
2830;20;"POPLATEK MESICNE";250804
1927;42;"POPLATEK MESICNE";250804
5118;72;"POPLATEK MESICNE";250805
3203;23;"POPLATEK MESICNE";250807
3270;30;"POPLATEK MESICNE";250808
1520;48;"POPLATEK MESICNE";250808
4681;70;"POPLATEK MESICNE";250808
3902;1;"POPLATEK MESICNE";250808
8327;1;"POPLATEK TYDNE";250808
1203;72;"POPLATEK MESICNE";250809
2608;19;"POPLATEK MESICNE";250809
2206;45;"POPLATEK MESICNE";250810
3216;3;"POPLATEK MESICNE";250811
1122;13;"POPLATEK MESICNE";250812
786;53;"POPLATEK MESICNE";250812
3631;1;"POPLATEK MESICNE";250813
2514;16;"POPLATEK MESICNE";250813
75;1;"POPLATEK MESICNE";250813
3679;64;"POPLATEK MESICNE";250815
2562;35;"POPLATEK MESICNE";250815
2280;68;"POPLATEK MESICNE";250817
3896;45;"POPLATEK MESICNE";250817
11138;70;"POPLATEK TYDNE";250818
5213;1;"POPLATEK MESICNE";250818
531;31;"POPLATEK MESICNE";250818
6856;43;"POPLATEK MESICNE";250819
5024;70;"POPLATEK MESICNE";250820
560;36;"POPLATEK MESICNE";250820
11382;74;"POPLATEK MESICNE";250820
2855;27;"POPLATEK MESICNE";250821
2858;56;"POPLATEK MESICNE";250822
3763;55;"POPLATEK MESICNE";250823
995;64;"POPLATEK MESICNE";250823
3315;23;"POPLATEK MESICNE";250824
3582;19;"POPLATEK MESICNE";250826
420;75;"POPLATEK MESICNE";250826
937;43;"POPLATEK MESICNE";250826
4258;51;"POPLATEK MESICNE";250826
5066;13;"POPLATEK TYDNE";250827
2236;73;"POPLATEK MESICNE";250827
3995;12;"POPLATEK MESICNE";250827
894;46;"POPLATEK MESICNE";250827
418;36;"POPLATEK MESICNE";250827
3254;36;"POPLATEK MESICNE";250827
32;5;"POPLATEK MESICNE";250828
213;73;"POPLATEK MESICNE";250829
2833;64;"POPLATEK MESICNE";250830
3553;70;"POPLATEK MESICNE";250830
9052;43;"POPLATEK PO OBRATU";250830
3139;12;"POPLATEK MESICNE";250830
1562;1;"POPLATEK MESICNE";250830
1961;13;"POPLATEK MESICNE";250830
353;24;"POPLATEK MESICNE";250830
1640;13;"POPLATEK MESICNE";250901
6872;15;"POPLATEK MESICNE";250902
532;26;"POPLATEK MESICNE";250902
674;49;"POPLATEK MESICNE";250902
10365;22;"POPLATEK MESICNE";250902
430;54;"POPLATEK MESICNE";250902
429;63;"POPLATEK MESICNE";250903
3269;37;"POPLATEK MESICNE";250903
1810;50;"POPLATEK MESICNE";250903
665;8;"POPLATEK MESICNE";250903
3855;33;"POPLATEK MESICNE";250904
3866;60;"POPLATEK MESICNE";250905
